id,source_type,source_file,source_line,raw_payload,transaction_type,description,amount_type,amount_description,amount_field,amount,order_id,sku,settlement_id,shipment_id,merchant_order_id,txn_date,record_ref,matched_config_id,matched_config_source,summary_field,match_ambiguous,created_at
175030,payment,data/amazon_payments_data.csv,15922,"{""sku"": ""BIO-S346465070_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""9.74"", ""order ID"": ""250-0106169-6685456"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 1:43:07 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""BARDIA"", ""description"": ""BIODANCE Pore Perfecting Collagen Peptide Serum, Skin Firming & Radiance Boost, Plumping, Pore Care, Makeup Prep Serum for All Skin Types, Korean Skin"", ""marketplace"": ""amazon.com.au"", ""order state"": ""NSW"", ""order postal"": ""2565"", ""selling fees"": ""-2.87"", ""product sales"": ""18.25"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""0"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""0"", ""sales tax collected"": ""1.82"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 5:07:30 am GMT+9"", ""fulfilment by amazon fees"": ""-7.46""}",Order,"BIODANCE Pore Perfecting Collagen Peptide Serum, Skin Firming & Radiance Boost, Plumping, Pore Care, Makeup Prep Serum for All Skin Types, Korean Skin",,,other_transaction_fees,0.00,250-0106169-6685456,BIO-S346465070_AU,12395580393,,,2026-07-24,250-0106169-6685456+BIO-S346465070_AU+2026-07-24,65,payment,,f,2026-09-19 12:04:53.412608+00
175031,payment,data/amazon_payments_data.csv,15922,"{""sku"": ""BIO-S346465070_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""9.74"", ""order ID"": ""250-0106169-6685456"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 1:43:07 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""BARDIA"", ""description"": ""BIODANCE Pore Perfecting Collagen Peptide Serum, Skin Firming & Radiance Boost, Plumping, Pore Care, Makeup Prep Serum for All Skin Types, Korean Skin"", ""marketplace"": ""amazon.com.au"", ""order state"": ""NSW"", ""order postal"": ""2565"", ""selling fees"": ""-2.87"", ""product sales"": ""18.25"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""0"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""0"", ""sales tax collected"": ""1.82"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 5:07:30 am GMT+9"", ""fulfilment by amazon fees"": ""-7.46""}",Order,"BIODANCE Pore Perfecting Collagen Peptide Serum, Skin Firming & Radiance Boost, Plumping, Pore Care, Makeup Prep Serum for All Skin Types, Korean Skin",,,other,0.00,250-0106169-6685456,BIO-S346465070_AU,12395580393,,,2026-07-24,250-0106169-6685456+12395580393+2026-07-24,110,payment,,f,2026-09-19 12:04:53.412608+00
175032,payment,data/amazon_payments_data.csv,15922,"{""sku"": ""BIO-S346465070_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""9.74"", ""order ID"": ""250-0106169-6685456"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 1:43:07 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""BARDIA"", ""description"": ""BIODANCE Pore Perfecting Collagen Peptide Serum, Skin Firming & Radiance Boost, Plumping, Pore Care, Makeup Prep Serum for All Skin Types, Korean Skin"", ""marketplace"": ""amazon.com.au"", ""order state"": ""NSW"", ""order postal"": ""2565"", ""selling fees"": ""-2.87"", ""product sales"": ""18.25"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""0"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""0"", ""sales tax collected"": ""1.82"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 5:07:30 am GMT+9"", ""fulfilment by amazon fees"": ""-7.46""}",Order,"BIODANCE Pore Perfecting Collagen Peptide Serum, Skin Firming & Radiance Boost, Plumping, Pore Care, Makeup Prep Serum for All Skin Types, Korean Skin",,,total,9.74,250-0106169-6685456,BIO-S346465070_AU,12395580393,,,2026-07-24,250-0106169-6685456+BIO-S346465070_AU+2026-07-24,68,payment,,f,2026-09-19 12:04:53.412608+00
175033,payment,data/amazon_payments_data.csv,15923,"{""sku"": ""BIO-S956138845_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""14.86"", ""order ID"": ""250-0106169-6685456"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 1:43:07 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""BARDIA"", ""description"": ""BIODANCE Pore Perfecting Collagen Peptide Cream, Hydrating, Plumping, Pore Care, Firming Facial Moisturizer, Korean Skincare | Gifts for women | 1.69"", ""marketplace"": ""amazon.com.au"", ""order state"": ""NSW"", ""order postal"": ""2565"", ""selling fees"": ""-3.77"", ""product sales"": ""23.99"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""0"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""0"", ""sales tax collected"": ""2.40"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 5:07:30 am GMT+9"", ""fulfilment by amazon fees"": ""-7.76""}",Order,"BIODANCE Pore Perfecting Collagen Peptide Cream, Hydrating, Plumping, Pore Care, Firming Facial Moisturizer, Korean Skincare | Gifts for women | 1.69",,,product_sales,23.99,250-0106169-6685456,BIO-S956138845_AU,12395580393,,,2026-07-24,250-0106169-6685456+BIO-S956138845_AU+2026-07-24,66,payment,sales_product_charges,f,2026-09-19 12:04:53.412608+00
175874,payment,data/amazon_payments_data.csv,15999,"{""sku"": ""BDCEM030SAFR1A_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""20.17"", ""order ID"": ""249-8110050-3928623"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 3:26:28 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""HAMLYN TERRACE"", ""description"": ""BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self"", ""marketplace"": ""amazon.com.au"", ""order state"": ""NSW"", ""order postal"": ""2259"", ""selling fees"": ""-4.61"", ""product sales"": ""29.31"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""0"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""0"", ""sales tax collected"": ""2.93"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""24 July 2026 4:01:54 pm GMT+9"", ""fulfilment by amazon fees"": ""-7.46""}",Order,"BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self",,,low_value_goods,0.00,249-8110050-3928623,BDCEM030SAFR1A_AU,12395580393,,,2026-07-24,249-8110050-3928623+BDCEM030SAFR1A_AU+2026-07-24,4,payment,,f,2026-09-19 12:04:53.412608+00
175875,payment,data/amazon_payments_data.csv,15999,"{""sku"": ""BDCEM030SAFR1A_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""20.17"", ""order ID"": ""249-8110050-3928623"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 3:26:28 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""HAMLYN TERRACE"", ""description"": ""BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self"", ""marketplace"": ""amazon.com.au"", ""order state"": ""NSW"", ""order postal"": ""2259"", ""selling fees"": ""-4.61"", ""product sales"": ""29.31"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""0"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""0"", ""sales tax collected"": ""2.93"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""24 July 2026 4:01:54 pm GMT+9"", ""fulfilment by amazon fees"": ""-7.46""}",Order,"BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self",,,selling_fees,-4.61,249-8110050-3928623,BDCEM030SAFR1A_AU,12395580393,,,2026-07-24,249-8110050-3928623+BDCEM030SAFR1A_AU+2026-07-24,63,payment,expenses_amazon_fees,f,2026-09-19 12:04:53.412608+00
175876,payment,data/amazon_payments_data.csv,15999,"{""sku"": ""BDCEM030SAFR1A_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""20.17"", ""order ID"": ""249-8110050-3928623"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 3:26:28 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""HAMLYN TERRACE"", ""description"": ""BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self"", ""marketplace"": ""amazon.com.au"", ""order state"": ""NSW"", ""order postal"": ""2259"", ""selling fees"": ""-4.61"", ""product sales"": ""29.31"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""0"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""0"", ""sales tax collected"": ""2.93"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""24 July 2026 4:01:54 pm GMT+9"", ""fulfilment by amazon fees"": ""-7.46""}",Order,"BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self",,,fba_fees,-7.46,249-8110050-3928623,BDCEM030SAFR1A_AU,12395580393,,,2026-07-24,249-8110050-3928623+BDCEM030SAFR1A_AU+2026-07-24,72,payment,expenses_amazon_fees,f,2026-09-19 12:04:53.412608+00
175877,payment,data/amazon_payments_data.csv,15999,"{""sku"": ""BDCEM030SAFR1A_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""20.17"", ""order ID"": ""249-8110050-3928623"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 3:26:28 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""HAMLYN TERRACE"", ""description"": ""BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self"", ""marketplace"": ""amazon.com.au"", ""order state"": ""NSW"", ""order postal"": ""2259"", ""selling fees"": ""-4.61"", ""product sales"": ""29.31"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""0"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""0"", ""sales tax collected"": ""2.93"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""24 July 2026 4:01:54 pm GMT+9"", ""fulfilment by amazon fees"": ""-7.46""}",Order,"BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self",,,other_transaction_fees,0.00,249-8110050-3928623,BDCEM030SAFR1A_AU,12395580393,,,2026-07-24,249-8110050-3928623+BDCEM030SAFR1A_AU+2026-07-24,65,payment,,f,2026-09-19 12:04:53.412608+00
175878,payment,data/amazon_payments_data.csv,15999,"{""sku"": ""BDCEM030SAFR1A_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""20.17"", ""order ID"": ""249-8110050-3928623"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 3:26:28 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""HAMLYN TERRACE"", ""description"": ""BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self"", ""marketplace"": ""amazon.com.au"", ""order state"": ""NSW"", ""order postal"": ""2259"", ""selling fees"": ""-4.61"", ""product sales"": ""29.31"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""0"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""0"", ""sales tax collected"": ""2.93"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""24 July 2026 4:01:54 pm GMT+9"", ""fulfilment by amazon fees"": ""-7.46""}",Order,"BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self",,,other,0.00,249-8110050-3928623,BDCEM030SAFR1A_AU,12395580393,,,2026-07-24,249-8110050-3928623+12395580393+2026-07-24,110,payment,,f,2026-09-19 12:04:53.412608+00
175879,payment,data/amazon_payments_data.csv,15999,"{""sku"": ""BDCEM030SAFR1A_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""20.17"", ""order ID"": ""249-8110050-3928623"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 3:26:28 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""HAMLYN TERRACE"", ""description"": ""BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self"", ""marketplace"": ""amazon.com.au"", ""order state"": ""NSW"", ""order postal"": ""2259"", ""selling fees"": ""-4.61"", ""product sales"": ""29.31"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""0"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""0"", ""sales tax collected"": ""2.93"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""24 July 2026 4:01:54 pm GMT+9"", ""fulfilment by amazon fees"": ""-7.46""}",Order,"BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags, Travel Essentials & Self",,,total,20.17,249-8110050-3928623,BDCEM030SAFR1A_AU,12395580393,,,2026-07-24,249-8110050-3928623+BDCEM030SAFR1A_AU+2026-07-24,68,payment,,f,2026-09-19 12:04:53.412608+00
176097,payment,data/amazon_payments_data.csv,16019,"{""sku"": ""BIO-S000004059_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""4.34"", ""order ID"": ""503-1940519-8530244"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 9:19:23 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""KENSINGTON"", ""description"": ""BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3"", ""marketplace"": ""amazon.com.au"", ""order state"": ""VIC"", ""order postal"": ""3031"", ""selling fees"": ""-14.08"", ""product sales"": ""22.35"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""2.27"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""-2.27"", ""sales tax collected"": ""2.24"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 4:40:03 am GMT+9"", ""fulfilment by amazon fees"": ""-6.17""}",Order,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3",,,other_transaction_fees,0.00,503-1940519-8530244,BIO-S000004059_AU,12395580393,,,2026-07-24,503-1940519-8530244+BIO-S000004059_AU+2026-07-24,65,payment,,f,2026-09-19 12:04:53.412608+00
176098,payment,data/amazon_payments_data.csv,16019,"{""sku"": ""BIO-S000004059_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""4.34"", ""order ID"": ""503-1940519-8530244"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 9:19:23 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""KENSINGTON"", ""description"": ""BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3"", ""marketplace"": ""amazon.com.au"", ""order state"": ""VIC"", ""order postal"": ""3031"", ""selling fees"": ""-14.08"", ""product sales"": ""22.35"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""2.27"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""-2.27"", ""sales tax collected"": ""2.24"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 4:40:03 am GMT+9"", ""fulfilment by amazon fees"": ""-6.17""}",Order,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3",,,other,0.00,503-1940519-8530244,BIO-S000004059_AU,12395580393,,,2026-07-24,503-1940519-8530244+12395580393+2026-07-24,110,payment,,f,2026-09-19 12:04:53.412608+00
176099,payment,data/amazon_payments_data.csv,16019,"{""sku"": ""BIO-S000004059_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""4.34"", ""order ID"": ""503-1940519-8530244"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 9:19:23 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""KENSINGTON"", ""description"": ""BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3"", ""marketplace"": ""amazon.com.au"", ""order state"": ""VIC"", ""order postal"": ""3031"", ""selling fees"": ""-14.08"", ""product sales"": ""22.35"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""2.27"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""-2.27"", ""sales tax collected"": ""2.24"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 4:40:03 am GMT+9"", ""fulfilment by amazon fees"": ""-6.17""}",Order,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3",,,total,4.34,503-1940519-8530244,BIO-S000004059_AU,12395580393,,,2026-07-24,503-1940519-8530244+BIO-S000004059_AU+2026-07-24,68,payment,,f,2026-09-19 12:04:53.412608+00
176100,payment,data/amazon_payments_data.csv,16020,"{""sku"": ""BIO-S000004059_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""18.42"", ""order ID"": ""503-1940519-8530244"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 9:19:23 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""KENSINGTON"", ""description"": ""BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3"", ""marketplace"": ""amazon.com.au"", ""order state"": ""VIC"", ""order postal"": ""3031"", ""selling fees"": ""0"", ""product sales"": ""22.35"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""2.27"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""-2.27"", ""sales tax collected"": ""2.24"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 4:40:03 am GMT+9"", ""fulfilment by amazon fees"": ""-6.17""}",Order,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3",,,product_sales,22.35,503-1940519-8530244,BIO-S000004059_AU,12395580393,,,2026-07-24,503-1940519-8530244+BIO-S000004059_AU+2026-07-24,66,payment,sales_product_charges,f,2026-09-19 12:04:53.412608+00
176101,payment,data/amazon_payments_data.csv,16020,"{""sku"": ""BIO-S000004059_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""18.42"", ""order ID"": ""503-1940519-8530244"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 9:19:23 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""KENSINGTON"", ""description"": ""BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3"", ""marketplace"": ""amazon.com.au"", ""order state"": ""VIC"", ""order postal"": ""3031"", ""selling fees"": ""0"", ""product sales"": ""22.35"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""2.27"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""-2.27"", ""sales tax collected"": ""2.24"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 4:40:03 am GMT+9"", ""fulfilment by amazon fees"": ""-6.17""}",Order,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3",,,shipping_credits,2.27,503-1940519-8530244,BIO-S000004059_AU,12395580393,,,2026-07-24,503-1940519-8530244+BIO-S000004059_AU+2026-07-24,67,payment,sales_shipping,f,2026-09-19 12:04:53.412608+00
176102,payment,data/amazon_payments_data.csv,16020,"{""sku"": ""BIO-S000004059_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""18.42"", ""order ID"": ""503-1940519-8530244"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 9:19:23 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""KENSINGTON"", ""description"": ""BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3"", ""marketplace"": ""amazon.com.au"", ""order state"": ""VIC"", ""order postal"": ""3031"", ""selling fees"": ""0"", ""product sales"": ""22.35"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""2.27"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""-2.27"", ""sales tax collected"": ""2.24"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 4:40:03 am GMT+9"", ""fulfilment by amazon fees"": ""-6.17""}",Order,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3",,,gift_wrap_credits,0.00,503-1940519-8530244,BIO-S000004059_AU,12395580393,,,2026-07-24,503-1940519-8530244+BIO-S000004059_AU+2026-07-24,69,payment,,f,2026-09-19 12:04:53.412608+00
176313,payment,data/amazon_payments_data.csv,16039,"{""sku"": ""BIO-S000004059_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""14.90"", ""order ID"": ""503-6620091-4599044"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 9:50:01 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""CROYDON"", ""description"": ""BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3"", ""marketplace"": ""amazon.com.au"", ""order state"": ""VIC"", ""order postal"": ""3136"", ""selling fees"": ""-3.52"", ""product sales"": ""22.35"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""3.63"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""-3.63"", ""sales tax collected"": ""2.24"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 1:12:38 pm GMT+9"", ""fulfilment by amazon fees"": ""-6.17""}",Order,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3",,,sales_tax_collected,2.24,503-6620091-4599044,BIO-S000004059_AU,12395580393,,,2026-07-25,503-6620091-4599044+BIO-S000004059_AU+2026-07-25,70,payment,sales_product_charges,f,2026-09-19 12:04:53.412608+00
176314,payment,data/amazon_payments_data.csv,16039,"{""sku"": ""BIO-S000004059_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""14.90"", ""order ID"": ""503-6620091-4599044"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 9:50:01 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""CROYDON"", ""description"": ""BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3"", ""marketplace"": ""amazon.com.au"", ""order state"": ""VIC"", ""order postal"": ""3136"", ""selling fees"": ""-3.52"", ""product sales"": ""22.35"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""3.63"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""-3.63"", ""sales tax collected"": ""2.24"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 1:12:38 pm GMT+9"", ""fulfilment by amazon fees"": ""-6.17""}",Order,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3",,,low_value_goods,0.00,503-6620091-4599044,BIO-S000004059_AU,12395580393,,,2026-07-25,503-6620091-4599044+BIO-S000004059_AU+2026-07-25,4,payment,,f,2026-09-19 12:04:53.412608+00
176315,payment,data/amazon_payments_data.csv,16039,"{""sku"": ""BIO-S000004059_AU"", ""type"": ""Order"", ""other"": ""0"", ""total"": ""14.90"", ""order ID"": ""503-6620091-4599044"", ""quantity"": ""1"", ""date/time"": ""17 July 2026 9:50:01 am GMT+9"", ""fulfilment"": ""Amazon"", ""order city"": ""CROYDON"", ""description"": ""BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3"", ""marketplace"": ""amazon.com.au"", ""order state"": ""VIC"", ""order postal"": ""3136"", ""selling fees"": ""-3.52"", ""product sales"": ""22.35"", ""settlement ID"": ""12395580393"", ""low value goods"": ""0"", ""shipping credits"": ""3.63"", ""gift wrap credits"": ""0"", ""Transaction status"": ""Released"", ""promotional rebates"": ""-3.63"", ""sales tax collected"": ""2.24"", ""other transaction fees"": ""0"", ""Transaction Release Date"": ""25 July 2026 1:12:38 pm GMT+9"", ""fulfilment by amazon fees"": ""-6.17""}",Order,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare | 1.19oz(3",,,selling_fees,-3.52,503-6620091-4599044,BIO-S000004059_AU,12395580393,,,2026-07-25,503-6620091-4599044+BIO-S000004059_AU+2026-07-25,63,payment,expenses_amazon_fees,f,2026-09-19 12:04:53.412608+00
